Week,Month,Day,Habit,Completed,Time_Spent_Minutes,Quality_Rating,Notes
16,Month 4,Friday,WQU Project Work (1 hour),False,0,0,
16,Month 4,Saturday,WQU Project Work (1 hour),False,0,0,
16,Month 4,Sunday,WQU Project Work (1 hour),False,0,0,
16,Month 4,Monday,MScFE Study (45 min),False,0,0,
16,Month 4,Tuesday,MScFE Study (45 min),False,0,0,
16,Month 4,Wednesday,MScFE Study (45 min),False,0,0,
16,Month 4,Thursday,MScFE Study (45 min),False,0,0,
16,Month 4,Friday,MScFE Study (45 min),False,0,0,
16,Month 4,Saturday,MScFE Study (45 min),False,0,0,
16,Month 4,Sunday,MScFE Study (45 min),False,0,0,
16,Month 4,Monday,Additional Reading (30 min),False,0,0,
16,Month 4,Tuesday,Additional Reading (30 min),False,0,0,
16,Month 4,Wednesday,Additional Reading (30 min),False,0,0,
16,Month 4,Thursday,Additional Reading (30 min),False,0,0,
16,Month 4,Friday,Additional Reading (30 min),False,0,0,
16,Month 4,Saturday,Additional Reading (30 min),False,0,0,
16,Month 4,Sunday,Additional Reading (30 min),False,0,0,
16,Month 4,Monday,Coding Practice (varies),False,0,0,
16,Month 4,Tuesday,Coding Practice (varies),False,0,0,
16,Month 4,Wednesday,Coding Practice (varies),False,0,0,
16,Month 4,Thursday,Coding Practice (varies),False,0,0,
16,Month 4,Friday,Coding Practice (varies),False,0,0,
16,Month 4,Saturday,Coding Practice (varies),False,0,0,
16,Month 4,Sunday,Coding Practice (varies),False,0,0,
16,Month 4,Monday,Progress Logging (15 min),False,0,0,
16,Month 4,Tuesday,Progress Logging (15 min),False,0,0,
16,Month 4,Wednesday,Progress Logging (15 min),False,0,0,
16,Month 4,Thursday,Progress Logging (15 min),False,0,0,
16,Month 4,Friday,Progress Logging (15 min),False,0,0,
16,Month 4,Saturday,Progress Logging (15 min),False,0,0,
16,Month 4,Sunday,Progress Logging (15 min),False,0,0,
16,Month 4,Monday,Technical Concepts Review,False,0,0,
16,Month 4,Tuesday,Technical Concepts Review,False,0,0,
16,Month 4,Wednesday,Technical Concepts Review,False,0,0,
16,Month 4,Thursday,Technical Concepts Review,False,0,0,
16,Month 4,Friday,Technical Concepts Review,False,0,0,
16,Month 4,Saturday,Technical Concepts Review,False,0,0,
16,Month 4,Sunday,Technical Concepts Review,False,0,0,
16,Month 4,Monday,Formula Practice,False,0,0,
16,Month 4,Tuesday,Formula Practice,False,0,0,
16,Month 4,Wednesday,Formula Practice,False,0,0,
16,Month 4,Thursday,Formula Practice,False,0,0,
16,Month 4,Friday,Formula Practice,False,0,0,
16,Month 4,Saturday,Formula Practice,False,0,0,
16,Month 4,Sunday,Formula Practice,False,0,0,
16,Month 4,Monday,Professional Reading,False,0,0,
16,Month 4,Tuesday,Professional Reading,False,0,0,
16,Month 4,Wednesday,Professional Reading,False,0,0,
16,Month 4,Thursday,Professional Reading,False,0,0,
16,Month 4,Friday,Professional Reading,False,0,0,
16,Month 4,Saturday,Professional Reading,False,0,0,
16,Month 4,Sunday,Professional Reading,False,0,0,
17,Month 5,Monday,Morning Market News (30 min),False,0,0,
17,Month 5,Tuesday,Morning Market News (30 min),False,0,0,
17,Month 5,Wednesday,Morning Market News (30 min),False,0,0,
17,Month 5,Thursday,Morning Market News (30 min),False,0,0,
17,Month 5,Friday,Morning Market News (30 min),False,0,0,
17,Month 5,Saturday,Morning Market News (30 min),False,0,0,
17,Month 5,Sunday,Morning Market News (30 min),False,0,0,
17,Month 5,Monday,WQU Project Work (1 hour),False,0,0,
17,Month 5,Tuesday,WQU Project Work (1 hour),False,0,0,
17,Month 5,Wednesday,WQU Project Work (1 hour),False,0,0,
17,Month 5,Thursday,WQU Project Work (1 hour),False,0,0,
17,Month 5,Friday,WQU Project Work (1 hour),False,0,0,
17,Month 5,Saturday,WQU Project Work (1 hour),False,0,0,
17,Month 5,Sunday,WQU Project Work (1 hour),False,0,0,
17,Month 5,Monday,MScFE Study (45 min),False,0,0,
17,Month 5,Tuesday,MScFE Study (45 min),False,0,0,
17,Month 5,Wednesday,MScFE Study (45 min),False,0,0,
17,Month 5,Thursday,MScFE Study (45 min),False,0,0,
17,Month 5,Friday,MScFE Study (45 min),False,0,0,
17,Month 5,Saturday,MScFE Study (45 min),False,0,0,
17,Month 5,Sunday,MScFE Study (45 min),False,0,0,
17,Month 5,Monday,Additional Reading (30 min),False,0,0,
17,Month 5,Tuesday,Additional Reading (30 min),False,0,0,
17,Month 5,Wednesday,Additional Reading (30 min),False,0,0,
17,Month 5,Thursday,Additional Reading (30 min),False,0,0,
17,Month 5,Friday,Additional Reading (30 min),False,0,0,
17,Month 5,Saturday,Additional Reading (30 min),False,0,0,
17,Month 5,Sunday,Additional Reading (30 min),False,0,0,
17,Month 5,Monday,Coding Practice (varies),False,0,0,
17,Month 5,Tuesday,Coding Practice (varies),False,0,0,
17,Month 5,Wednesday,Coding Practice (varies),False,0,0,
17,Month 5,Thursday,Coding Practice (varies),False,0,0,
17,Month 5,Friday,Coding Practice (varies),False,0,0,
17,Month 5,Saturday,Coding Practice (varies),False,0,0,
17,Month 5,Sunday,Coding Practice (varies),False,0,0,
17,Month 5,Monday,Progress Logging (15 min),False,0,0,
17,Month 5,Tuesday,Progress Logging (15 min),False,0,0,
17,Month 5,Wednesday,Progress Logging (15 min),False,0,0,
17,Month 5,Thursday,Progress Logging (15 min),False,0,0,
17,Month 5,Friday,Progress Logging (15 min),False,0,0,
17,Month 5,Saturday,Progress Logging (15 min),False,0,0,
17,Month 5,Sunday,Progress Logging (15 min),False,0,0,
17,Month 5,Monday,Technical Concepts Review,False,0,0,
17,Month 5,Tuesday,Technical Concepts Review,False,0,0,
17,Month 5,Wednesday,Technical Concepts Review,False,0,0,
17,Month 5,Thursday,Technical Concepts Review,False,0,0,
17,Month 5,Friday,Technical Concepts Review,False,0,0,
17,Month 5,Saturday,Technical Concepts Review,False,0,0,
17,Month 5,Sunday,Technical Concepts Review,False,0,0,
17,Month 5,Monday,Formula Practice,False,0,0,
17,Month 5,Tuesday,Formula Practice,False,0,0,
17,Month 5,Wednesday,Formula Practice,False,0,0,
17,Month 5,Thursday,Formula Practice,False,0,0,
17,Month 5,Friday,Formula Practice,False,0,0,
17,Month 5,Saturday,Formula Practice,False,0,0,
17,Month 5,Sunday,Formula Practice,False,0,0,
17,Month 5,Monday,Professional Reading,False,0,0,
17,Month 5,Tuesday,Professional Reading,False,0,0,
17,Month 5,Wednesday,Professional Reading,False,0,0,
17,Month 5,Thursday,Professional Reading,False,0,0,
17,Month 5,Friday,Professional Reading,False,0,0,
17,Month 5,Saturday,Professional Reading,False,0,0,
17,Month 5,Sunday,Professional Reading,False,0,0,
18,Month 5,Monday,Morning Market News (30 min),False,0,0,
18,Month 5,Tuesday,Morning Market News (30 min),False,0,0,
18,Month 5,Wednesday,Morning Market News (30 min),False,0,0,
18,Month 5,Thursday,Morning Market News (30 min),False,0,0,
18,Month 5,Friday,Morning Market News (30 min),False,0,0,
18,Month 5,Saturday,Morning Market News (30 min),False,0,0,
18,Month 5,Sunday,Morning Market News (30 min),False,0,0,
18,Month 5,Monday,WQU Project Work (1 hour),False,0,0,
18,Month 5,Tuesday,WQU Project Work (1 hour),False,0,0,
18,Month 5,Wednesday,WQU Project Work (1 hour),False,0,0,
18,Month 5,Thursday,WQU Project Work (1 hour),False,0,0,
18,Month 5,Friday,WQU Project Work (1 hour),False,0,0,
18,Month 5,Saturday,WQU Project Work (1 hour),False,0,0,
18,Month 5,Sunday,WQU Project Work (1 hour),False,0,0,
18,Month 5,Monday,MScFE Study (45 min),False,0,0,
18,Month 5,Tuesday,MScFE Study (45 min),False,0,0,
18,Month 5,Wednesday,MScFE Study (45 min),False,0,0,
18,Month 5,Thursday,MScFE Study (45 min),False,0,0,
18,Month 5,Friday,MScFE Study (45 min),False,0,0,
18,Month 5,Saturday,MScFE Study (45 min),False,0,0,
18,Month 5,Sunday,MScFE Study (45 min),False,0,0,
18,Month 5,Monday,Additional Reading (30 min),False,0,0,
18,Month 5,Tuesday,Additional Reading (30 min),False,0,0,
18,Month 5,Wednesday,Additional Reading (30 min),False,0,0,
18,Month 5,Thursday,Additional Reading (30 min),False,0,0,
18,Month 5,Friday,Additional Reading (30 min),False,0,0,
18,Month 5,Saturday,Additional Reading (30 min),False,0,0,
18,Month 5,Sunday,Additional Reading (30 min),False,0,0,
18,Month 5,Monday,Coding Practice (varies),False,0,0,
18,Month 5,Tuesday,Coding Practice (varies),False,0,0,
18,Month 5,Wednesday,Coding Practice (varies),False,0,0,
18,Month 5,Thursday,Coding Practice (varies),False,0,0,
18,Month 5,Friday,Coding Practice (varies),False,0,0,
18,Month 5,Saturday,Coding Practice (varies),False,0,0,
18,Month 5,Sunday,Coding Practice (varies),False,0,0,
18,Month 5,Monday,Progress Logging (15 min),False,0,0,
18,Month 5,Tuesday,Progress Logging (15 min),False,0,0,
18,Month 5,Wednesday,Progress Logging (15 min),False,0,0,
18,Month 5,Thursday,Progress Logging (15 min),False,0,0,
18,Month 5,Friday,Progress Logging (15 min),False,0,0,
18,Month 5,Saturday,Progress Logging (15 min),False,0,0,
18,Month 5,Sunday,Progress Logging (15 min),False,0,0,
18,Month 5,Monday,Technical Concepts Review,False,0,0,
18,Month 5,Tuesday,Technical Concepts Review,False,0,0,
18,Month 5,Wednesday,Technical Concepts Review,False,0,0,
18,Month 5,Thursday,Technical Concepts Review,False,0,0,
18,Month 5,Friday,Technical Concepts Review,False,0,0,
18,Month 5,Saturday,Technical Concepts Review,False,0,0,
18,Month 5,Sunday,Technical Concepts Review,False,0,0,
18,Month 5,Monday,Formula Practice,False,0,0,
18,Month 5,Tuesday,Formula Practice,False,0,0,
18,Month 5,Wednesday,Formula Practice,False,0,0,
18,Month 5,Thursday,Formula Practice,False,0,0,
18,Month 5,Friday,Formula Practice,False,0,0,
18,Month 5,Saturday,Formula Practice,False,0,0,
18,Month 5,Sunday,Formula Practice,False,0,0,
18,Month 5,Monday,Professional Reading,False,0,0,
18,Month 5,Tuesday,Professional Reading,False,0,0,
18,Month 5,Wednesday,Professional Reading,False,0,0,
18,Month 5,Thursday,Professional Reading,False,0,0,
18,Month 5,Friday,Professional Reading,False,0,0,
18,Month 5,Saturday,Professional Reading,False,0,0,
18,Month 5,Sunday,Professional Reading,False,0,0,
19,Month 5,Monday,Morning Market News (30 min),False,0,0,
19,Month 5,Tuesday,Morning Market News (30 min),False,0,0,
19,Month 5,Wednesday,Morning Market News (30 min),False,0,0,
19,Month 5,Thursday,Morning Market News (30 min),False,0,0,
19,Month 5,Friday,Morning Market News (30 min),False,0,0,
19,Month 5,Saturday,Morning Market News (30 min),False,0,0,
19,Month 5,Sunday,Morning Market News (30 min),False,0,0,
19,Month 5,Monday,WQU Project Work (1 hour),False,0,0,
19,Month 5,Tuesday,WQU Project Work (1 hour),False,0,0,
19,Month 5,Wednesday,WQU Project Work (1 hour),False,0,0,
19,Month 5,Thursday,WQU Project Work (1 hour),False,0,0,
19,Month 5,Friday,WQU Project Work (1 hour),False,0,0,
19,Month 5,Saturday,WQU Project Work (1 hour),False,0,0,
19,Month 5,Sunday,WQU Project Work (1 hour),False,0,0,
19,Month 5,Monday,MScFE Study (45 min),False,0,0,
19,Month 5,Tuesday,MScFE Study (45 min),False,0,0,
19,Month 5,Wednesday,MScFE Study (45 min),False,0,0,
19,Month 5,Thursday,MScFE Study (45 min),False,0,0,
19,Month 5,Friday,MScFE Study (45 min),False,0,0,
19,Month 5,Saturday,MScFE Study (45 min),False,0,0,
19,Month 5,Sunday,MScFE Study (45 min),False,0,0,
19,Month 5,Monday,Additional Reading (30 min),False,0,0,
19,Month 5,Tuesday,Additional Reading (30 min),False,0,0,
19,Month 5,Wednesday,Additional Reading (30 min),False,0,0,
19,Month 5,Thursday,Additional Reading (30 min),False,0,0,
19,Month 5,Friday,Additional Reading (30 min),False,0,0,
19,Month 5,Saturday,Additional Reading (30 min),False,0,0,
19,Month 5,Sunday,Additional Reading (30 min),False,0,0,
19,Month 5,Monday,Coding Practice (varies),False,0,0,
19,Month 5,Tuesday,Coding Practice (varies),False,0,0,
19,Month 5,Wednesday,Coding Practice (varies),False,0,0,
19,Month 5,Thursday,Coding Practice (varies),False,0,0,
19,Month 5,Friday,Coding Practice (varies),False,0,0,
19,Month 5,Saturday,Coding Practice (varies),False,0,0,
19,Month 5,Sunday,Coding Practice (varies),False,0,0,
19,Month 5,Monday,Progress Logging (15 min),False,0,0,
19,Month 5,Tuesday,Progress Logging (15 min),False,0,0,
19,Month 5,Wednesday,Progress Logging (15 min),False,0,0,
19,Month 5,Thursday,Progress Logging (15 min),False,0,0,
19,Month 5,Friday,Progress Logging (15 min),False,0,0,
19,Month 5,Saturday,Progress Logging (15 min),False,0,0,
19,Month 5,Sunday,Progress Logging (15 min),False,0,0,
19,Month 5,Monday,Technical Concepts Review,False,0,0,
19,Month 5,Tuesday,Technical Concepts Review,False,0,0,
19,Month 5,Wednesday,Technical Concepts Review,False,0,0,
19,Month 5,Thursday,Technical Concepts Review,False,0,0,
19,Month 5,Friday,Technical Concepts Review,False,0,0,
19,Month 5,Saturday,Technical Concepts Review,False,0,0,
19,Month 5,Sunday,Technical Concepts Review,False,0,0,
19,Month 5,Monday,Formula Practice,False,0,0,
19,Month 5,Tuesday,Formula Practice,False,0,0,
19,Month 5,Wednesday,Formula Practice,False,0,0,
19,Month 5,Thursday,Formula Practice,False,0,0,
19,Month 5,Friday,Formula Practice,False,0,0,
19,Month 5,Saturday,Formula Practice,False,0,0,
19,Month 5,Sunday,Formula Practice,False,0,0,
19,Month 5,Monday,Professional Reading,False,0,0,
19,Month 5,Tuesday,Professional Reading,False,0,0,
19,Month 5,Wednesday,Professional Reading,False,0,0,
19,Month 5,Thursday,Professional Reading,False,0,0,
19,Month 5,Friday,Professional Reading,False,0,0,
19,Month 5,Saturday,Professional Reading,False,0,0,
19,Month 5,Sunday,Professional Reading,False,0,0,
20,Month 5,Monday,Morning Market News (30 min),False,0,0,
20,Month 5,Tuesday,Morning Market News (30 min),False,0,0,
20,Month 5,Wednesday,Morning Market News (30 min),False,0,0,
20,Month 5,Thursday,Morning Market News (30 min),False,0,0,
20,Month 5,Friday,Morning Market News (30 min),False,0,0,
20,Month 5,Saturday,Morning Market News (30 min),False,0,0,
20,Month 5,Sunday,Morning Market News (30 min),False,0,0,
20,Month 5,Monday,WQU Project Work (1 hour),False,0,0,
20,Month 5,Tuesday,WQU Project Work (1 hour),False,0,0,
20,Month 5,Wednesday,WQU Project Work (1 hour),False,0,0,
20,Month 5,Thursday,WQU Project Work (1 hour),False,0,0,
20,Month 5,Friday,WQU Project Work (1 hour),False,0,0,
20,Month 5,Saturday,WQU Project Work (1 hour),False,0,0,
20,Month 5,Sunday,WQU Project Work (1 hour),False,0,0,
20,Month 5,Monday,MScFE Study (45 min),False,0,0,
20,Month 5,Tuesday,MScFE Study (45 min),False,0,0,
20,Month 5,Wednesday,MScFE Study (45 min),False,0,0,
20,Month 5,Thursday,MScFE Study (45 min),False,0,0,
20,Month 5,Friday,MScFE Study (45 min),False,0,0,
20,Month 5,Saturday,MScFE Study (45 min),False,0,0,
20,Month 5,Sunday,MScFE Study (45 min),False,0,0,
20,Month 5,Monday,Additional Reading (30 min),False,0,0,
20,Month 5,Tuesday,Additional Reading (30 min),False,0,0,
20,Month 5,Wednesday,Additional Reading (30 min),False,0,0,
20,Month 5,Thursday,Additional Reading (30 min),False,0,0,
20,Month 5,Friday,Additional Reading (30 min),False,0,0,
20,Month 5,Saturday,Additional Reading (30 min),False,0,0,
20,Month 5,Sunday,Additional Reading (30 min),False,0,0,
20,Month 5,Monday,Coding Practice (varies),False,0,0,
20,Month 5,Tuesday,Coding Practice (varies),False,0,0,
20,Month 5,Wednesday,Coding Practice (varies),False,0,0,
20,Month 5,Thursday,Coding Practice (varies),False,0,0,
20,Month 5,Friday,Coding Practice (varies),False,0,0,
20,Month 5,Saturday,Coding Practice (varies),False,0,0,
20,Month 5,Sunday,Coding Practice (varies),False,0,0,
20,Month 5,Monday,Progress Logging (15 min),False,0,0,
20,Month 5,Tuesday,Progress Logging (15 min),False,0,0,
20,Month 5,Wednesday,Progress Logging (15 min),False,0,0,
20,Month 5,Thursday,Progress Logging (15 min),False,0,0,
20,Month 5,Friday,Progress Logging (15 min),False,0,0,
20,Month 5,Saturday,Progress Logging (15 min),False,0,0,
20,Month 5,Sunday,Progress Logging (15 min),False,0,0,
20,Month 5,Monday,Technical Concepts Review,False,0,0,
20,Month 5,Tuesday,Technical Concepts Review,False,0,0,
20,Month 5,Wednesday,Technical Concepts Review,False,0,0,
20,Month 5,Thursday,Technical Concepts Review,False,0,0,
20,Month 5,Friday,Technical Concepts Review,False,0,0,
20,Month 5,Saturday,Technical Concepts Review,False,0,0,
20,Month 5,Sunday,Technical Concepts Review,False,0,0,
20,Month 5,Monday,Formula Practice,False,0,0,
20,Month 5,Tuesday,Formula Practice,False,0,0,
20,Month 5,Wednesday,Formula Practice,False,0,0,
20,Month 5,Thursday,Formula Practice,False,0,0,
20,Month 5,Friday,Formula Practice,False,0,0,
20,Month 5,Saturday,Formula Practice,False,0,0,
20,Month 5,Sunday,Formula Practice,False,0,0,
20,Month 5,Monday,Professional Reading,False,0,0,
20,Month 5,Tuesday,Professional Reading,False,0,0,
20,Month 5,Wednesday,Professional Reading,False,0,0,
20,Month 5,Thursday,Professional Reading,False,0,0,
20,Month 5,Friday,Professional Reading,False,0,0,
20,Month 5,Saturday,Professional Reading,False,0,0,
20,Month 5,Sunday,Professional Reading,False,0,0,
21,Month 6,Monday,Morning Market News (30 min),False,0,0,
21,Month 6,Tuesday,Morning Market News (30 min),False,0,0,
21,Month 6,Wednesday,Morning Market News (30 min),False,0,0,
21,Month 6,Thursday,Morning Market News (30 min),False,0,0,
21,Month 6,Friday,Morning Market News (30 min),False,0,0,
21,Month 6,Saturday,Morning Market News (30 min),False,0,0,
21,Month 6,Sunday,Morning Market News (30 min),False,0,0,
21,Month 6,Monday,WQU Project Work (1 hour),False,0,0,
21,Month 6,Tuesday,WQU Project Work (1 hour),False,0,0,
21,Month 6,Wednesday,WQU Project Work (1 hour),False,0,0,
21,Month 6,Thursday,WQU Project Work (1 hour),False,0,0,
21,Month 6,Friday,WQU Project Work (1 hour),False,0,0,
21,Month 6,Saturday,WQU Project Work (1 hour),False,0,0,
21,Month 6,Sunday,WQU Project Work (1 hour),False,0,0,
21,Month 6,Monday,MScFE Study (45 min),False,0,0,
21,Month 6,Tuesday,MScFE Study (45 min),False,0,0,
21,Month 6,Wednesday,MScFE Study (45 min),False,0,0,
21,Month 6,Thursday,MScFE Study (45 min),False,0,0,
21,Month 6,Friday,MScFE Study (45 min),False,0,0,
21,Month 6,Saturday,MScFE Study (45 min),False,0,0,
21,Month 6,Sunday,MScFE Study (45 min),False,0,0,
21,Month 6,Monday,Additional Reading (30 min),False,0,0,
21,Month 6,Tuesday,Additional Reading (30 min),False,0,0,
21,Month 6,Wednesday,Additional Reading (30 min),False,0,0,
21,Month 6,Thursday,Additional Reading (30 min),False,0,0,
21,Month 6,Friday,Additional Reading (30 min),False,0,0,
21,Month 6,Saturday,Additional Reading (30 min),False,0,0,
21,Month 6,Sunday,Additional Reading (30 min),False,0,0,
21,Month 6,Monday,Coding Practice (varies),False,0,0,
21,Month 6,Tuesday,Coding Practice (varies),False,0,0,
21,Month 6,Wednesday,Coding Practice (varies),False,0,0,
21,Month 6,Thursday,Coding Practice (varies),False,0,0,
21,Month 6,Friday,Coding Practice (varies),False,0,0,
21,Month 6,Saturday,Coding Practice (varies),False,0,0,
21,Month 6,Sunday,Coding Practice (varies),False,0,0,
21,Month 6,Monday,Progress Logging (15 min),False,0,0,
21,Month 6,Tuesday,Progress Logging (15 min),False,0,0,
21,Month 6,Wednesday,Progress Logging (15 min),False,0,0,
21,Month 6,Thursday,Progress Logging (15 min),False,0,0,
21,Month 6,Friday,Progress Logging (15 min),False,0,0,
21,Month 6,Saturday,Progress Logging (15 min),False,0,0,
21,Month 6,Sunday,Progress Logging (15 min),False,0,0,
21,Month 6,Monday,Technical Concepts Review,False,0,0,
21,Month 6,Tuesday,Technical Concepts Review,False,0,0,
21,Month 6,Wednesday,Technical Concepts Review,False,0,0,
21,Month 6,Thursday,Technical Concepts Review,False,0,0,
21,Month 6,Friday,Technical Concepts Review,False,0,0,
21,Month 6,Saturday,Technical Concepts Review,False,0,0,
21,Month 6,Sunday,Technical Concepts Review,False,0,0,
21,Month 6,Monday,Formula Practice,False,0,0,
21,Month 6,Tuesday,Formula Practice,False,0,0,
21,Month 6,Wednesday,Formula Practice,False,0,0,
21,Month 6,Thursday,Formula Practice,False,0,0,
21,Month 6,Friday,Formula Practice,False,0,0,
21,Month 6,Saturday,Formula Practice,False,0,0,
21,Month 6,Sunday,Formula Practice,False,0,0,
21,Month 6,Monday,Professional Reading,False,0,0,
21,Month 6,Tuesday,Professional Reading,False,0,0,
21,Month 6,Wednesday,Professional Reading,False,0,0,
21,Month 6,Thursday,Professional Reading,False,0,0,
21,Month 6,Friday,Professional Reading,False,0,0,
21,Month 6,Saturday,Professional Reading,False,0,0,
21,Month 6,Sunday,Professional Reading,False,0,0,
22,Month 6,Monday,Morning Market News (30 min),False,0,0,
22,Month 6,Tuesday,Morning Market News (30 min),False,0,0,
22,Month 6,Wednesday,Morning Market News (30 min),False,0,0,
22,Month 6,Thursday,Morning Market News (30 min),False,0,0,
22,Month 6,Friday,Morning Market News (30 min),False,0,0,
22,Month 6,Saturday,Morning Market News (30 min),False,0,0,
22,Month 6,Sunday,Morning Market News (30 min),False,0,0,
22,Month 6,Monday,WQU Project Work (1 hour),False,0,0,
22,Month 6,Tuesday,WQU Project Work (1 hour),False,0,0,
22,Month 6,Wednesday,WQU Project Work (1 hour),False,0,0,
22,Month 6,Thursday,WQU Project Work (1 hour),False,0,0,
22,Month 6,Friday,WQU Project Work (1 hour),False,0,0,
22,Month 6,Saturday,WQU Project Work (1 hour),False,0,0,
22,Month 6,Sunday,WQU Project Work (1 hour),False,0,0,
22,Month 6,Monday,MScFE Study (45 min),False,0,0,
22,Month 6,Tuesday,MScFE Study (45 min),False,0,0,
22,Month 6,Wednesday,MScFE Study (45 min),False,0,0,
22,Month 6,Thursday,MScFE Study (45 min),False,0,0,
22,Month 6,Friday,MScFE Study (45 min),False,0,0,
22,Month 6,Saturday,MScFE Study (45 min),False,0,0,
22,Month 6,Sunday,MScFE Study (45 min),False,0,0,
22,Month 6,Monday,Additional Reading (30 min),False,0,0,
22,Month 6,Tuesday,Additional Reading (30 min),False,0,0,
22,Month 6,Wednesday,Additional Reading (30 min),False,0,0,
22,Month 6,Thursday,Additional Reading (30 min),False,0,0,
22,Month 6,Friday,Additional Reading (30 min),False,0,0,
22,Month 6,Saturday,Additional Reading (30 min),False,0,0,
22,Month 6,Sunday,Additional Reading (30 min),False,0,0,
22,Month 6,Monday,Coding Practice (varies),False,0,0,
22,Month 6,Tuesday,Coding Practice (varies),False,0,0,
22,Month 6,Wednesday,Coding Practice (varies),False,0,0,
22,Month 6,Thursday,Coding Practice (varies),False,0,0,
22,Month 6,Friday,Coding Practice (varies),False,0,0,
22,Month 6,Saturday,Coding Practice (varies),False,0,0,
22,Month 6,Sunday,Coding Practice (varies),False,0,0,
22,Month 6,Monday,Progress Logging (15 min),False,0,0,
22,Month 6,Tuesday,Progress Logging (15 min),False,0,0,
22,Month 6,Wednesday,Progress Logging (15 min),False,0,0,
22,Month 6,Thursday,Progress Logging (15 min),False,0,0,
22,Month 6,Friday,Progress Logging (15 min),False,0,0,
22,Month 6,Saturday,Progress Logging (15 min),False,0,0,
22,Month 6,Sunday,Progress Logging (15 min),False,0,0,
22,Month 6,Monday,Technical Concepts Review,False,0,0,
22,Month 6,Tuesday,Technical Concepts Review,False,0,0,
22,Month 6,Wednesday,Technical Concepts Review,False,0,0,
22,Month 6,Thursday,Technical Concepts Review,False,0,0,
22,Month 6,Friday,Technical Concepts Review,False,0,0,
22,Month 6,Saturday,Technical Concepts Review,False,0,0,
22,Month 6,Sunday,Technical Concepts Review,False,0,0,
22,Month 6,Monday,Formula Practice,False,0,0,
22,Month 6,Tuesday,Formula Practice,False,0,0,
22,Month 6,Wednesday,Formula Practice,False,0,0,
22,Month 6,Thursday,Formula Practice,False,0,0,
22,Month 6,Friday,Formula Practice,False,0,0,
22,Month 6,Saturday,Formula Practice,False,0,0,
22,Month 6,Sunday,Formula Practice,False,0,0,
22,Month 6,Monday,Professional Reading,False,0,0,
22,Month 6,Tuesday,Professional Reading,False,0,0,
22,Month 6,Wednesday,Professional Reading,False,0,0,
22,Month 6,Thursday,Professional Reading,False,0,0,
22,Month 6,Friday,Professional Reading,False,0,0,
22,Month 6,Saturday,Professional Reading,False,0,0,
22,Month 6,Sunday,Professional Reading,False,0,0,
23,Month 6,Monday,Morning Market News (30 min),False,0,0,
23,Month 6,Tuesday,Morning Market News (30 min),False,0,0,
23,Month 6,Wednesday,Morning Market News (30 min),False,0,0,
23,Month 6,Thursday,Morning Market News (30 min),False,0,0,
23,Month 6,Friday,Morning Market News (30 min),False,0,0,
23,Month 6,Saturday,Morning Market News (30 min),False,0,0,
23,Month 6,Sunday,Morning Market News (30 min),False,0,0,
23,Month 6,Monday,WQU Project Work (1 hour),False,0,0,
23,Month 6,Tuesday,WQU Project Work (1 hour),False,0,0,
23,Month 6,Wednesday,WQU Project Work (1 hour),False,0,0,
23,Month 6,Thursday,WQU Project Work (1 hour),False,0,0,
23,Month 6,Friday,WQU Project Work (1 hour),False,0,0,
23,Month 6,Saturday,WQU Project Work (1 hour),False,0,0,
23,Month 6,Sunday,WQU Project Work (1 hour),False,0,0,
23,Month 6,Monday,MScFE Study (45 min),False,0,0,
23,Month 6,Tuesday,MScFE Study (45 min),False,0,0,
23,Month 6,Wednesday,MScFE Study (45 min),False,0,0,
23,Month 6,Thursday,MScFE Study (45 min),False,0,0,
23,Month 6,Friday,MScFE Study (45 min),False,0,0,
23,Month 6,Saturday,MScFE Study (45 min),False,0,0,
23,Month 6,Sunday,MScFE Study (45 min),False,0,0,
23,Month 6,Monday,Additional Reading (30 min),False,0,0,
23,Month 6,Tuesday,Additional Reading (30 min),False,0,0,
23,Month 6,Wednesday,Additional Reading (30 min),False,0,0,
23,Month 6,Thursday,Additional Reading (30 min),False,0,0,
23,Month 6,Friday,Additional Reading (30 min),False,0,0,
23,Month 6,Saturday,Additional Reading (30 min),False,0,0,
23,Month 6,Sunday,Additional Reading (30 min),False,0,0,
23,Month 6,Monday,Coding Practice (varies),False,0,0,
23,Month 6,Tuesday,Coding Practice (varies),False,0,0,
23,Month 6,Wednesday,Coding Practice (varies),False,0,0,
23,Month 6,Thursday,Coding Practice (varies),False,0,0,
23,Month 6,Friday,Coding Practice (varies),False,0,0,
23,Month 6,Saturday,Coding Practice (varies),False,0,0,
23,Month 6,Sunday,Coding Practice (varies),False,0,0,
23,Month 6,Monday,Progress Logging (15 min),False,0,0,
23,Month 6,Tuesday,Progress Logging (15 min),False,0,0,
23,Month 6,Wednesday,Progress Logging (15 min),False,0,0,
23,Month 6,Thursday,Progress Logging (15 min),False,0,0,
23,Month 6,Friday,Progress Logging (15 min),False,0,0,
23,Month 6,Saturday,Progress Logging (15 min),False,0,0,
23,Month 6,Sunday,Progress Logging (15 min),False,0,0,
23,Month 6,Monday,Technical Concepts Review,False,0,0,
23,Month 6,Tuesday,Technical Concepts Review,False,0,0,
23,Month 6,Wednesday,Technical Concepts Review,False,0,0,
23,Month 6,Thursday,Technical Concepts Review,False,0,0,
23,Month 6,Friday,Technical Concepts Review,False,0,0,
23,Month 6,Saturday,Technical Concepts Review,False,0,0,
